system:index,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,BSI,EVI,FAI,GNDVI,MNDWI,NBAI,NBI,NDAVI,NDBI,NDBSI,NDVI,NDWI,RENDVI,SAVI,VH,VV,WAVI,landcover,.geo
1_1_1_1_1_129_0,0.0413,0.1294,0.0641,0.0433,0.0587,0.0344,0.11,0.2516,0.2924,0.3208,0.3293,0.2706,-0.37942794,0.59545094,0.26956406,0.6906456,-0.3758639,-0.33746773,0.0068735657,0.76215327,-0.6669265,-0.4985524,0.8063063,-0.6906456,0.4893222,0.50233865,-14.632296,-5.0479984,0.48171508,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44409144216215,-7.274710181893235]}"
1_1_1_1_1_71_0,0.043,0.1264,0.0566,0.0452,0.0636,0.0381,0.0985,0.2584,0.3052,0.324,0.3393,0.3444,-0.38354883,0.5889502,0.27025142,0.6718266,-0.33052626,-0.38142073,0.006655741,0.75514627,-0.7025749,-0.47319344,0.7895609,-0.6718266,0.5337278,0.4974481,-11.067394,-4.483873,0.48113206,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43843320696075,-7.308261739163395]}"
1_1_1_1_1_199_0,0.0446,0.0802,0.0375,0.0466,0.0662,0.0373,0.0948,0.2261,0.2583,0.292,0.2634,0.1988,-0.4847621,0.54595727,0.24709724,0.6303741,-0.0956284,-0.36278674,0.0047902404,0.72474897,-0.7723824,-0.26498425,0.77345884,-0.6303741,0.5098242,0.46068972,-12.346735,-10.803982,0.43894586,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44065728620616,-7.268102785837373]}"
1_1_1_1_1_2_0,0.0397,0.0307,0.0147,0.0457,0.0467,0.0359,0.0496,0.0912,0.1033,0.1496,0.1012,0.0434,-0.4914089,0.2780631,0.11462154,0.52419764,0.20671836,-0.3524229,0.003527607,0.53200203,-0.82105905,0.19633506,0.612938,-0.52419764,0.502008,0.2487965,-17.473022,-4.2362394,0.22414786,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44962631856284,-7.26729966789908]}"
1_1_1_1_1_78_0,0.0411,0.142,0.0582,0.046,0.0662,0.0376,0.1092,0.3171,0.3839,0.3882,0.4235,0.4162,-0.4147931,0.69081026,0.3320982,0.70862675,-0.364073,-0.41858143,0.0056370944,0.7881161,-0.7392473,-0.5106383,0.82339126,-0.70862675,0.5609168,0.56804925,-13.270984,-5.4080343,0.5494541,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42059490632683,-7.3014551338036044]}"
1_1_1_1_1_92_0,0.0474,0.1288,0.0573,0.0496,0.063,0.0381,0.1037,0.3088,0.4089,0.3851,0.4246,0.3609,-0.44514626,0.698639,0.3309261,0.71881276,-0.3430657,-0.38420203,0.005668995,0.77179664,-0.7409584,-0.44394618,0.8199433,-0.71881276,0.5756956,0.56379986,-12.302934,-5.0831327,0.53840804,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43059402177572,-7.2746029677588755]}"
1_1_1_1_1_98_0,0.0386,0.1106,0.0552,0.0424,0.0563,0.0316,0.0792,0.2,0.2468,0.2455,0.2654,0.2873,-0.3387584,0.47869483,0.19989958,0.62690526,-0.32534453,-0.33413753,0.0071051726,0.7054533,-0.63285667,-0.44575167,0.7719235,-0.62690526,0.51216507,0.41288123,-12.344375,-7.641607,0.38666075,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44644583321269,-7.275436699829138]}"
1_1_1_1_1_91_0,0.0461,0.0802,0.0396,0.0462,0.0612,0.0346,0.0831,0.2091,0.2517,0.333,0.2633,0.1338,-0.53522265,0.6247383,0.29031876,0.6894977,-0.13437058,-0.33889818,0.004114595,0.7563291,-0.78743964,-0.26898736,0.8117519,-0.6894977,0.6005768,0.515906,-12.470446,-6.7255955,0.48930848,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4238860622138,-7.278122199153712]}"
1_1_1_1_1_58_0,0.0399,0.1719,0.0728,0.0446,0.0682,0.0367,0.1148,0.3417,0.413,0.4238,0.4561,0.4513,-0.38375184,0.7390225,0.36313978,0.72276425,-0.4319034,-0.4049857,0.006304295,0.8095645,-0.70680624,-0.58799076,0.84060806,-0.72276425,0.5737096,0.6045289,-14.165554,-8.595624,0.58736056,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45139481645607,-7.302850424372053]}"
1_1_1_1_1_0_0,0.0436,0.0855,0.0377,0.0447,0.0556,0.0311,0.077,0.2258,0.2752,0.2732,0.2896,0.1472,-0.46329114,0.5382153,0.2324592,0.6618005,-0.21190648,-0.38798702,0.004291618,0.7187795,-0.7574783,-0.31336406,0.7955965,-0.6618005,0.5602513,0.45151064,-14.660372,-9.458817,0.419061,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44844406390428,-7.271097321144334]}"
1_1_1_1_1_51_0,0.0437,0.1337,0.0566,0.0464,0.0642,0.0351,0.0983,0.2896,0.3511,0.3675,0.3786,0.3768,-0.42062813,0.6755548,0.31492606,0.7025712,-0.35118747,-0.40514976,0.0054058777,0.7757913,-0.7330818,-0.4847307,0.8256334,-0.7025712,0.57793045,0.55240417,-12.152715,-8.657408,0.527027,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44433200092786,-7.300037701917089]}"
1_1_1_1_1_77_0,0.0402,0.1361,0.055,0.0444,0.0652,0.0344,0.1019,0.3091,0.3804,0.3965,0.4136,0.4091,-0.44226366,0.7128514,0.34407666,0.71756554,-0.3522106,-0.42438513,0.004771753,0.79859376,-0.7563677,-0.5080332,0.8403342,-0.71756554,0.5910915,0.5834676,-13.382479,-6.990656,0.56132424,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4201429920674,-7.300640468078098]}"
1_1_1_1_1_136_0,0.0483,0.0929,0.0411,0.0466,0.0652,0.0366,0.0973,0.2467,0.2879,0.318,0.3014,0.1346,-0.47581458,0.59212184,0.27142248,0.6597077,-0.17520556,-0.38656718,0.0047303773,0.7443774,-0.7710944,-0.33189964,0.7935702,-0.6597077,0.53142303,0.49391526,-14.671552,-8.693738,0.47085357,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44011130481461,-7.270092108592841]}"
1_1_1_1_1_102_0,0.0488,0.1261,0.06,0.048,0.0648,0.0387,0.0988,0.2544,0.3095,0.3208,0.3369,0.3143,-0.38230884,0.5911568,0.26661092,0.66390043,-0.32111052,-0.35518542,0.0072381543,0.7396963,-0.68487394,-0.44859278,0.784701,-0.66390043,0.5290753,0.49232113,-13.273519,-5.1642222,0.47099447,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4505159005478,-7.280688015321334]}"
1_1_1_1_1_93_0,0.0464,0.1369,0.0548,0.0459,0.0676,0.036,0.1038,0.3553,0.4356,0.4504,0.4615,0.2647,-0.4832636,0.7835722,0.39651844,0.73899615,-0.3388753,-0.42827332,0.0043801065,0.81503123,-0.7830562,-0.49781182,0.8519737,-0.73899615,0.62540597,0.6301703,-15.343843,-5.6894674,0.6090033,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43014119911582,-7.274511944308949]}"
1_1_1_1_1_103_0,0.0438,0.1328,0.0557,0.0443,0.0623,0.0346,0.0944,0.2791,0.339,0.3537,0.3792,0.3765,-0.40785286,0.64907855,0.30169696,0.70048076,-0.36135313,-0.40901855,0.005448742,0.77738696,-0.7278945,-0.49971765,0.8217873,-0.70048076,0.5786655,0.53883827,-12.80424,-7.426522,0.5168151,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44824819333856,-7.283127527795547]}"
1_1_1_1_1_106_0,0.0426,0.1039,0.0448,0.046,0.0624,0.037,0.0934,0.2429,0.2849,0.2514,0.3192,0.3299,-0.35706136,0.47500885,0.20254394,0.60229445,-0.24954902,-0.39744455,0.0065934765,0.6906523,-0.6975017,-0.3862575,0.7434119,-0.60229445,0.45823663,0.40791476,-12.529763,-7.3940153,0.38638073,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44164647212207,-7.273983540671016]}"
1_1_1_1_1_140_0,0.039,0.1213,0.0579,0.0418,0.059,0.033,0.0898,0.238,0.2873,0.2885,0.3172,0.2704,-0.36318615,0.5445439,0.23985144,0.6604317,-0.34553522,-0.35379463,0.0066228765,0.74689674,-0.66570437,-0.48743102,0.7947123,-0.6604317,0.52524453,0.46652466,-12.343289,-5.9652925,0.4456823,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44699024563478,-7.27471372892976]}"
1_1_1_1_1_72_0,0.0453,0.1275,0.0556,0.0472,0.065,0.0372,0.0989,0.2872,0.3488,0.3564,0.3758,0.3728,-0.42037657,0.6511097,0.303197,0.69150454,-0.32467532,-0.3926816,0.0058033667,0.76610506,-0.7300971,-0.4596451,0.8109756,-0.69150454,0.5655612,0.53581023,-13.926683,-3.750225,0.5132802,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43481023422596,-7.307624035332988]}"
1_1_1_1_1_124_0,0.0444,0.0738,0.0337,0.0482,0.0634,0.0364,0.0744,0.1598,0.1957,0.2775,0.2074,0.2113,-0.49437946,0.53133816,0.23447196,0.6280434,-0.07580173,-0.37302324,0.0044204686,0.7040221,-0.783419,-0.20983605,0.768079,-0.6280434,0.5771526,0.44434205,-15.159189,-8.14185,0.41655564,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44734672997217,-7.279508250245817]}"
1_1_1_1_1_62_0,0.0437,0.231,0.0986,0.0499,0.0754,0.0377,0.118,0.4211,0.5154,0.4996,0.523,0.4378,-0.34319237,0.85438937,0.42764327,0.73773915,-0.5078329,-0.40169904,0.007440393,0.81838036,-0.67034435,-0.64471346,0.85966873,-0.73773915,0.61787564,0.66793597,-14.27625,-7.490682,0.64273465,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45402114628214,-7.303577244106087]}"
1_1_1_1_1_190_0,0.0443,0.0349,0.0189,0.0455,0.0598,0.0362,0.0601,0.1149,0.1398,0.2599,0.1174,0.0366,-0.62231076,0.49236253,0.22393039,0.6258993,0.2629356,-0.29739776,0.002632474,0.7020301,-0.8644189,0.13184081,0.755488,-0.6258993,0.624375,0.42149228,-18.898333,-11.017686,0.3993047,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42108085087449,-7.275766816637766]}"
1_1_1_1_1_63_0,0.043,0.1294,0.056,0.0426,0.062,0.0334,0.0991,0.2835,0.3431,0.3402,0.3707,0.3764,-0.4032258,0.6281222,0.28978685,0.6916957,-0.35214213,-0.39590076,0.005497942,0.77742946,-0.7173145,-0.5046512,0.8211992,-0.6916957,0.5488277,0.52678573,-12.153894,-5.769322,0.5056638,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44179450928038,-7.300758206778602]}"
1_1_1_1_1_188_0,0.046,0.1111,0.0552,0.0482,0.0641,0.0398,0.0972,0.2861,0.3208,0.322,0.3572,0.1944,-0.42084053,0.5882598,0.26956418,0.66796166,-0.26826486,-0.33613953,0.006822857,0.73960024,-0.70731705,-0.3948525,0.77998894,-0.66796166,0.53625953,0.49118125,-16.278122,-13.1852045,0.47196046,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42388583141434,-7.278303107060959]}"
1_1_1_1_1_120_0,0.0437,0.0644,0.0331,0.0465,0.0585,0.0366,0.0721,0.1511,0.1984,0.2489,0.1922,0.1166,-0.4904137,0.47398973,0.20737326,0.6193884,-0.048006535,-0.32102564,0.004867256,0.6851726,-0.76524824,-0.16140668,0.7436077,-0.6193884,0.5507788,0.40541056,-11.118284,-5.118326,0.38169473,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44696796274057,-7.292895041807044]}"
1_1_1_1_1_189_0,0.0434,0.0978,0.0405,0.0461,0.0593,0.0349,0.0875,0.2537,0.294,0.3689,0.3169,0.097,-0.5154282,0.67745733,0.32285282,0.72302663,-0.24506684,-0.4143167,0.003831526,0.7778313,-0.8021495,-0.35927728,0.8271422,-0.72302663,0.6165644,0.5543262,-15.064087,-6.962853,0.52918035,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42053639799529,-7.276489753069802]}"
1_1_1_1_1_162_0,0.0423,0.1146,0.0512,0.0462,0.0626,0.0358,0.0951,0.2559,0.3023,0.294,0.3281,0.2947,-0.38687322,0.5553644,0.24423502,0.64890635,-0.29345372,-0.38238844,0.0062345574,0.72839504,-0.7033604,-0.42537314,0.7828987,-0.64890635,0.5111796,0.46673897,-12.022831,-5.451993,0.44239467,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44333738267657,-7.29849875365846]}"
1_1_1_1_1_52_0,0.0418,0.1341,0.0511,0.0421,0.0674,0.0334,0.101,0.3391,0.4269,0.4266,0.4577,0.4453,-0.47343603,0.7496664,0.3753539,0.7271255,-0.33101737,-0.44816417,0.004000797,0.82035416,-0.7860582,-0.52213395,0.85478264,-0.7271255,0.6171342,0.614375,-14.489092,-7.7525363,0.59538555,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44623266711858,-7.301487306223207]}"
1_1_1_1_1_88_0,0.0462,0.0912,0.0414,0.0482,0.0644,0.036,0.0899,0.228,0.27,0.3388,0.2977,0.2006,-0.5052509,0.6343753,0.29301745,0.6805556,-0.17223649,-0.37556562,0.004399055,0.7509044,-0.7822199,-0.30846485,0.80789757,-0.6805556,0.5805925,0.5192044,-12.467197,-4.6419683,0.4914318,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42343254500675,-7.27857389251869]}"
1_1_1_1_1_143_0,0.0454,0.0959,0.0419,0.0506,0.0614,0.037,0.0896,0.2314,0.2722,0.269,0.2756,0.2729,-0.41259667,0.5218173,0.2215617,0.6283293,-0.21932612,-0.39187226,0.0057631973,0.6833542,-0.7304599,-0.309215,0.75816995,-0.6283293,0.50027883,0.43176177,-12.259063,-7.973812,0.39970717,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44779757076215,-7.28122743486543]}"
1_1_1_1_1_134_0,0.0424,0.0544,0.0266,0.0485,0.0563,0.0364,0.0652,0.1189,0.1634,0.1317,0.16,0.2871,-0.32988927,0.24154711,0.09211002,0.40106383,0.017163493,-0.3432099,0.007351861,0.46170917,-0.6639292,-0.057337213,0.5669244,-0.40106383,0.33773488,0.21396495,-18.557943,-9.453491,0.18347543,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44173828878188,-7.2729886554882714]}"
1_1_1_1_1_13_0,0.0404,0.1309,0.0599,0.0426,0.0568,0.0352,0.0968,0.2712,0.3306,0.3211,0.3679,0.2196,-0.37297094,0.5893387,0.26894,0.69939137,-0.39477888,-0.37211737,0.006566428,0.765741,-0.6855643,-0.5089337,0.8024137,-0.69939137,0.53673124,0.5008175,-14.4069,-6.080227,0.48367488,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44572457091758,-7.27263173016034]}"
1_1_1_1_1_137_0,0.0468,0.0817,0.0364,0.0468,0.0652,0.0388,0.0881,0.1816,0.2124,0.3029,0.2237,0.191,-0.48745215,0.55731404,0.25649723,0.64574844,-0.11232128,-0.3835732,0.0046626613,0.732342,-0.7854406,-0.27159533,0.77290016,-0.64574844,0.5493606,0.4706546,-16.69385,-8.529909,0.45210072,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44092725539484,-7.269550389064827]}"
1_1_1_1_1_156_0,0.0421,0.0747,0.0324,0.0446,0.06,0.0358,0.0753,0.1652,0.217,0.2877,0.2242,0.2379,-0.50090337,0.5391695,0.24500611,0.6548749,-0.1091314,-0.39495796,0.0040316996,0.73156786,-0.79756325,-0.25230512,0.7786708,-0.6548749,0.58512396,0.45883423,-11.824162,-5.8515873,0.4381233,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44679133157629,-7.2891861953950725]}"
1_1_1_1_1_69_0,0.0419,0.1317,0.0554,0.0446,0.062,0.034,0.0966,0.3014,0.367,0.3726,0.4013,0.4043,-0.43146336,0.6815071,0.32128555,0.71468014,-0.3598348,-0.4078033,0.0050552874,0.78619367,-0.7411215,-0.49404424,0.83275944,-0.71468014,0.58823526,0.560225,-13.662577,-5.384292,0.53641516,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43644092746483,-7.307626075355396]}"
1_1_1_1_1_135_0,0.046,0.1216,0.0503,0.0476,0.0653,0.0342,0.1026,0.2951,0.3553,0.3879,0.3746,0.3324,-0.47302553,0.71535474,0.3382109,0.711827,-0.30123058,-0.41477606,0.004434803,0.7814007,-0.7704245,-0.43735224,0.8379531,-0.711827,0.5816514,0.57537144,-12.765382,-8.077082,0.54564404,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44156124922306,-7.269641624705917]}"
1_1_1_1_1_187_0,0.0458,0.0689,0.0401,0.0483,0.0632,0.038,0.0698,0.1277,0.1458,0.2349,0.1432,0.0954,-0.4519354,0.44723573,0.19142388,0.5759812,-0.04314913,-0.26422015,0.0064870156,0.6588983,-0.70836365,-0.17576788,0.7215097,-0.5759812,0.5418444,0.38213223,-14.548028,-8.267989,0.35737997,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42343312247002,-7.278121622789475]}"
1_1_1_1_1_60_0,0.0426,0.1989,0.0876,0.0445,0.0634,0.0385,0.1092,0.3576,0.4417,0.4016,0.4662,0.4756,-0.30534017,0.69888747,0.33467382,0.72731185,-0.51658404,-0.38848168,0.008397908,0.8004932,-0.64186424,-0.6343467,0.82503974,-0.72731185,0.5724354,0.5793533,-13.546565,-7.4270816,0.56616634,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.452841010393,-7.305565812615175]}"
1_1_1_1_1_15_0,0.0423,0.1366,0.0567,0.0439,0.06,0.0346,0.0959,0.2988,0.3611,0.364,0.3982,0.3393,-0.4087377,0.6628567,0.3113235,0.7169811,-0.3896236,-0.41334715,0.0053896154,0.7847512,-0.73044926,-0.5135734,0.82639235,-0.7169811,0.5829528,0.5498553,-12.950392,-10.261618,0.52885777,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44662556820623,-7.276612827283564]}"
1_1_1_1_1_35_0,0.0437,0.1463,0.0628,0.046,0.0645,0.0381,0.1023,0.2881,0.3488,0.3587,0.3852,0.3747,-0.3739603,0.64517426,0.30142474,0.6951796,-0.38804558,-0.3993305,0.0066704205,0.7726711,-0.70201665,-0.5215809,0.8079637,-0.6951796,0.5561822,0.53624,-14.7867565,-5.5730743,0.51845914,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4502363091427,-7.287109943731618]}"
1_1_1_1_1_173_0,0.0498,0.0874,0.0416,0.0443,0.0611,0.0356,0.0853,0.2171,0.2445,0.3211,0.2533,0.1748,-0.4963145,0.59357977,0.27631998,0.6802721,-0.17710437,-0.35503873,0.0046121455,0.757526,-0.7706093,-0.32725888,0.8003925,-0.6802721,0.5802165,0.49988326,-13.483437,-6.83993,0.47977814,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43046252301892,-7.306985388866103]}"
1_1_1_1_1_139_0,0.0396,0.1275,0.0624,0.0406,0.0585,0.0344,0.0883,0.2232,0.2617,0.305,0.2967,0.2767,-0.36197045,0.56052697,0.25410077,0.6781293,-0.37096775,-0.342812,0.0070379013,0.7650463,-0.66031575,-0.5169542,0.7972893,-0.6781293,0.5509789,0.4835597,-13.034542,-9.824594,0.46901608,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44635779476748,-7.273356139765234]}"
1_1_1_1_1_20_0,0.0476,0.1122,0.0473,0.0454,0.0624,0.0338,0.0976,0.2897,0.3518,0.3592,0.3723,0.1584,-0.46966946,0.66598445,0.3115059,0.70398486,-0.28522336,-0.40689656,0.004450835,0.7755808,-0.76728165,-0.42385787,0.8279898,-0.70398486,0.5726795,0.54658455,-17.066658,-1.8903137,0.5203405,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44219613613416,-7.269009225265696]}"
1_1_1_1_1_53_0,0.0433,0.139,0.0569,0.0445,0.0654,0.0363,0.1025,0.3187,0.3873,0.3896,0.4257,0.4175,-0.42468002,0.69347936,0.33509946,0.7125275,-0.3600783,-0.41909137,0.005301514,0.79497814,-0.7451288,-0.51498634,0.82953745,-0.7125275,0.583418,0.572362,-13.211256,-8.02103,0.5541698,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44695930026346,-7.29995047270893]}"
1_1_1_1_1_169_0,0.0474,0.0771,0.0364,0.048,0.0612,0.0372,0.0762,0.1824,0.2271,0.2427,0.2378,0.2055,-0.43555555,0.46455374,0.1984289,0.5972359,-0.114967465,-0.3585903,0.005579234,0.6697626,-0.73916155,-0.2326139,0.73419076,-0.5972359,0.52210724,0.39524296,-15.103864,-10.800519,0.36935624,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43399374932986,-7.30852755305661]}"
1_1_1_1_1_59_0,0.0406,0.1803,0.0809,0.0438,0.063,0.0334,0.097,0.3098,0.3943,0.3874,0.4084,0.4189,-0.3372616,0.70277137,0.3279663,0.72024864,-0.4821208,-0.3805513,0.0069748578,0.79684603,-0.654495,-0.6091031,0.8412548,-0.72024864,0.59950453,0.57667243,-13.229958,-5.448946,0.5534794,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45293303417112,-7.304390016563318]}"
1_1_1_1_1_68_0,0.0416,0.1274,0.0518,0.0418,0.0618,0.0329,0.0954,0.3156,0.3776,0.3988,0.4263,0.3983,-0.46646696,0.7131441,0.34915265,0.73165435,-0.34672305,-0.42187497,0.004273371,0.81025875,-0.7700843,-0.50591016,0.8475793,-0.73165435,0.61392146,0.58908445,-12.34432,-8.367705,0.56931746,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43598625535392,-7.308982319645801]}"
1_1_1_1_1_133_0,0.0434,0.1234,0.0544,0.0456,0.0629,0.0357,0.0953,0.2619,0.3274,0.305,0.3546,0.255,-0.3757112,0.57190794,0.25375777,0.65805924,-0.32474506,-0.38807648,0.0063674753,0.7398745,-0.69727325,-0.46035504,0.79043144,-0.65805924,0.5238571,0.48049244,-10.447234,-7.811397,0.4574418,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44273564041647,-7.272266247582536]}"
1_1_1_1_1_160_0,0.0421,0.0771,0.0362,0.0434,0.06,0.0346,0.0705,0.1657,0.2014,0.2236,0.2188,0.2779,-0.41008714,0.4273311,0.18146813,0.57686883,-0.1247265,-0.3609885,0.0056016105,0.6749064,-0.7213241,-0.27966806,0.7319907,-0.57686883,0.52057123,0.3739119,-13.141065,-2.3063052,0.352412,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44515001013815,-7.297867803516579]}"
1_1_1_1_1_27_0,0.0445,0.136,0.0592,0.0464,0.0652,0.0374,0.0996,0.2779,0.3432,0.3312,0.376,0.3744,-0.37059888,0.6082312,0.27632606,0.67103934,-0.3518887,-0.39344266,0.006685024,0.7542373,-0.6967213,-0.4912281,0.79707,-0.67103934,0.53760445,0.5073682,-10.710709,-5.905122,0.48678213,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4477038823685,-7.283760045024371]}"
1_1_1_1_1_1_0,0.0401,0.0166,0.0107,0.0382,0.0398,0.0285,0.0396,0.0563,0.0629,0.0752,0.0577,0.0435,-0.43091482,0.121652596,0.048808925,0.30782607,0.4113475,-0.21611719,0.004055186,0.32627866,-0.7508731,0.39416057,0.4503375,-0.30782607,0.31010452,0.11603445,-21.003046,-8.598819,0.0904793,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44953650300792,-7.266666377179938]}"
1_1_1_1_1_26_0,0.0438,0.1343,0.0558,0.0472,0.0624,0.0358,0.0967,0.2924,0.3578,0.3651,0.3969,0.3801,-0.4158654,0.6715475,0.31184378,0.70807016,-0.36553127,-0.41294056,0.005471487,0.7710405,-0.73485386,-0.47988978,0.82140183,-0.70807016,0.581204,0.54828507,-14.911179,-6.65551,0.5226899,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4480681209109,-7.2822227637571055]}"
1_1_1_1_1_113_0,0.0424,0.1302,0.0513,0.0461,0.0614,0.0335,0.0963,0.3146,0.3918,0.4005,0.4223,0.3924,-0.46354252,0.73063904,0.34986278,0.7341416,-0.35908142,-0.43471074,0.0042910115,0.79355127,-0.7729084,-0.47702777,0.8456221,-0.7341416,0.6123188,0.5894004,-13.418635,-4.646689,0.5615888,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43789099821302,-7.307175613470174]}"
1_1_1_1_1_157_0,0.0413,0.1151,0.05,0.0437,0.0608,0.0336,0.0958,0.2681,0.3187,0.3123,0.3589,0.3111,-0.41073906,0.5874046,0.26425654,0.674082,-0.3086981,-0.39430645,0.0053794426,0.75449437,-0.7239856,-0.44962215,0.8057242,-0.674082,0.5305072,0.49420735,-11.752841,-6.525539,0.47067758,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44724273166264,-7.290453109058564]}"
1_1_1_1_1_40_0,0.0446,0.1342,0.0569,0.045,0.0658,0.0383,0.1028,0.3001,0.3598,0.3551,0.3913,0.3849,-0.39748514,0.63492066,0.29980457,0.6873366,-0.342,-0.4045003,0.0061370595,0.77505624,-0.7237864,-0.49776787,0.80528724,-0.6873366,0.5509937,0.5319006,-14.63986,-3.4355838,0.5167759,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4476997849766,-7.287106854032242]}"
1_1_1_1_1_37_0,0.0455,0.1332,0.067,0.0482,0.0659,0.05,0.0976,0.2272,0.2724,0.3042,0.3003,0.3676,-0.31590736,0.51138645,0.23945524,0.64388,-0.33802113,-0.33066934,0.011012493,0.7264472,-0.6390086,-0.46857774,0.7176736,-0.64388,0.51418614,0.44638258,-10.957059,-3.5408816,0.4504927,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45367862698997,-7.2872045685306075]}"
1_1_1_1_1_172_0,0.0492,0.0859,0.0413,0.0487,0.0658,0.0382,0.0802,0.1898,0.2375,0.2833,0.237,0.1347,-0.4558211,0.53410333,0.2366466,0.62303066,-0.13249832,-0.35062894,0.005568866,0.70662653,-0.745533,-0.27637443,0.7623639,-0.62303066,0.55873454,0.447535,-15.768255,-10.876654,0.42295673,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43000989762535,-7.306713455021817]}"
